time,cwnd
80.9431,36.6111
80.997,36.6389
81.0508,36.6667
81.1049,36.6944
81.1579,36.7222
81.2093,36.75
81.2722,36.7778
81.3249,36.8056
81.3806,36.8333
81.4319,36.8611
81.4869,36.8889
81.5537,36.9167
81.6005,36.9444
81.654,36.9722
81.7071,37
81.7607,37.027
81.8108,37.0541
81.8626,37.0811
81.915,37.1081
81.9665,37.1351
82.0209,37.1622
82.0725,37.1892
82.1239,37.2162
82.1778,37.2432
82.2316,37.2703
82.2837,37.2973
82.3367,37.3243
82.3893,37.3514
82.4434,37.3784
82.4933,37.4054
82.5465,37.4324
82.6037,37.4595
82.6511,37.4865
82.7045,37.5135
82.7582,37.5405
82.8131,37.5676
82.8643,37.5946
82.9159,37.6216
82.9747,37.6486
83.0527,37.6757
83.1339,37.7027
83.1917,37.7297
83.2431,37.7568
83.2931,37.7838
83.3463,37.8108
83.4019,37.8378
83.4556,37.8649
83.5109,37.8919
83.5653,37.9189
83.617,37.9459
83.6835,37.973
83.7366,38
83.8924,21
83.9416,22
83.9938,23
84.0475,24
84.0999,25
84.1507,26
84.213,27
84.2546,28
84.3076,29
84.3614,30
84.4113,31
84.4628,32
84.5143,33
84.5656,34
84.6255,35
84.6748,36
84.7319,36.0278
84.7871,36.0556
84.8354,36.0833
84.8896,36.1111
84.9511,36.1389
85.0015,36.1667
85.0645,36.1944
85.1243,36.2222
85.1858,36.25
85.238,36.2778
85.2924,36.3056
85.344,36.3333
85.3985,36.3611
85.4529,36.3889
85.5087,36.4167
85.5701,36.4444
85.6234,36.4722
85.6856,36.5
85.7468,36.5278
85.8008,36.5556
85.8537,36.5833
85.9099,36.6111
86.0599,21
86.1142,22
86.1659,23
86.2198,24
86.2832,25
86.3325,26
86.3843,27
86.4391,28
86.4926,29
86.5423,30
86.5986,31
86.65,32
86.7018,33
86.7586,34
86.8056,35
86.8582,36
86.912,37
86.9704,37.027
87.0259,37.0541
87.0811,37.0811
87.1285,37.1081
87.1813,37.1351
87.2347,37.1622
87.2851,37.1892
87.3424,37.2162
87.3964,37.2432
87.4504,37.2703
87.5027,37.2973
87.5533,37.3243
87.6076,37.3514
87.6606,37.3784
87.7234,37.4054
87.7778,37.4324
87.833,37.4595
87.8927,37.4865
87.9384,37.5135
87.9982,37.5405
88.0579,37.5676
88.108,37.5946
88.165,37.6216
88.2266,37.6486
88.2765,37.6757
88.3314,37.7027
88.3863,37.7297
88.437,37.7568
88.4913,37.7838
88.5411,37.8108
88.6008,37.8378
88.6555,37.8649
88.7132,37.8919
88.768,37.9189
88.8154,37.9459
88.8699,37.973
88.9247,38
88.9775,38.027
89.0309,38.0533
89.0839,38.0797
89.1371,38.106
89.1875,38.1323
89.2397,38.1586
89.2918,38.1849
89.3547,38.2112
89.4176,38.2376
89.4691,38.2639
89.5222,38.2902
89.5731,38.3165
89.6248,38.3428
89.6779,38.3691
89.7297,38.3954
